year,county,state,production
2017,Taos County,NM,1925
2017,Eddy County,NM,365
2017,Doa Ana County,NM,1970
2017,Roosevelt County,NM,415
2017,Cibola County,NM,50
2017,Santa Fe County,NM,26683
2017,Torrance County,NM,9200
2017,Sierra County,NM,81
2017,Rockingham County,NH,52629
2017,Hillsborough County,NH,14611
2017,Cheshire County,NH,1923
2017,Strafford County,NH,748
2017,Merrimack County,NH,4875
2017,Carroll County,NH,17520
2017,Grafton County,NH,6200
2017,Cape May County,NJ,12370
2017,Sussex County,NJ,965
2017,Monmouth County,NJ,26110
2017,Camden County,NJ,8012
2017,Ocean County,NJ,4004
2017,Bergen County,NJ,4195
2017,Burlington County,NJ,5340
2017,Warren County,NJ,1965
2017,Union County,NJ,2335
2017,Hunterdon County,NJ,1130
2017,Essex County,NJ,5300
2017,Middlesex County,NJ,2775
2017,Gloucester County,NJ,465
2017,Hudson County,NJ,3500
2017,Somerset County,NJ,250
2017,Morris County,NJ,5595
2017,Atlantic County,NJ,14715
2017,Cumberland County,NJ,1600
2017,Mercer County,NJ,13143
2017,St. Tammany Parish,LA,140506
2017,St. Landry Parish,LA,3200
2017,Orleans Parish,LA,22775
2017,Avoyelles Parish,LA,350
2017,Tangipahoa Parish,LA,4540
2017,Calcasieu Parish,LA,2000
2017,Ouachita Parish,LA,2200
2017,Caddo Parish,LA,9600
2017,Lafourche Parish,LA,900
2017,Lafayette Parish,LA,14987
2017,East Baton Rouge Parish,LA,9065
2017,Terrebonne Parish,LA,250
2017,Clark County,NV,26466
2017,Washoe County,NV,42166
2017,Elko County,NV,470
2017,Carson City,NV,550
2017,Jefferson County,WV,155
2017,Nicholas County,WV,25
2017,Morgan County,WV,50
2017,Randolph County,WV,3277
2017,Fayette County,WV,800
2017,Monongalia County,WV,800
2017,Raleigh County,WV,325
2017,Greenbrier County,WV,2195
2017,Tucker County,WV,5300
2017,Wood County,WV,498
2017,Preston County,WV,100
2017,Marion County,WV,280
2017,Mercer County,WV,325
2017,Cabell County,WV,100
2017,Ohio County,WV,300
2017,Knox County,TN,7146
2017,Maury County,TN,300
2017,Davidson County,TN,65526
2017,Hamilton County,TN,1706
2017,Blount County,TN,1800
2017,Montgomery County,TN,5515
2017,Sumner County,TN,281
2017,White County,TN,1500
2017,Anderson County,TN,390
2017,Williamson County,TN,7200
2017,Washington County,TN,1475
2017,Sullivan County,TN,800
2017,Shelby County,TN,33471
2017,Putnam County,TN,685
2017,Morgan County,TN,300
2017,Rutherford County,TN,1670
2017,Rhea County,TN,315
2017,Coffee County,TN,750
2017,Henry County,TN,300
2017,Laramie County,WY,1433
2017,Albany County,WY,1258
2017,Sweetwater County,WY,250
2017,Sheridan County,WY,9336
2017,Campbell County,WY,50
2017,Converse County,WY,300
2017,Fremont County,WY,741
2017,Lincoln County,WY,19868
2017,Johnson County,WY,300
2017,Hot Springs County,WY,101
2017,Park County,WY,430
2017,Teton County,WY,7600
2017,Washakie County,WY,1168
2017,Honolulu County,HI,6778
2017,Hawaii County,HI,3842
2017,Kauai County,HI,1070
2017,Maui County,HI,1617
2017,Washington County,AR,5428
2017,Benton County,AR,6699
2017,Garland County,AR,1005
2017,Pulaski County,AR,16941
2017,Sebastian County,AR,75
2017,Baxter County,AR,156
2017,Logan County,AR,140
2017,New Castle County,DE,2188
2017,Kent County,DE,1369
2017,Sussex County,DE,281833
2017,Frederick County,MD,112001
2017,Worcester County,MD,3445
2017,Baltimore County,MD,24410
2017,Howard County,MD,12748
2017,Montgomery County,MD,3481
2017,Queen Anne's County,MD,100
2017,Prince George's County,MD,5139
2017,Calvert County,MD,3844
2017,Anne Arundel County,MD,197
2017,Washington County,MD,290
2017,Talbot County,MD,850
2017,Wicomico County,MD,18772
2017,Harford County,MD,1525
2017,Baltimore city,MD,36319
2017,Carroll County,MD,216
2017,Caroline County,MD,50
2017,Dorchester County,MD,6250
2017,Etowah County,AL,6250
2017,Madison County,AL,2585
2017,Baldwin County,AL,683
2017,Jefferson County,AL,22851
2017,Russell County,AL,30
2017,Calhoun County,AL,352
2017,Mobile County,AL,455
2017,Marshall County,AL,32
2017,Walker County,AL,49
2017,Montgomery County,AL,211
2017,Lancaster County,NE,90802
2017,Douglas County,NE,17973
2017,Cherry County,NE,175
2017,Seward County,NE,160
2017,Holt County,NE,130
2017,Clay County,NE,30
2017,Adams County,NE,587
2017,Platte County,NE,220
2017,Wayne County,NE,40
2017,Custer County,NE,2500
2017,Sarpy County,NE,4241
2017,Fillmore County,NE,165
2017,Red Willow County,NE,125
2017,Phelps County,NE,36
2017,Lincoln County,NE,503
2017,Hall County,NE,480
2017,Valley County,NE,459
2017,Buffalo County,NE,2075
2017,Ada County,ID,30245
2017,Lemhi County,ID,328
2017,Kootenai County,ID,6057
2017,Canyon County,ID,40500
2017,Bonneville County,ID,1474
2017,Boundary County,ID,565
2017,Bonner County,ID,8392
2017,Twin Falls County,ID,900
2017,Valley County,ID,2600
2017,Shoshone County,ID,1607
2017,Bannock County,ID,505
2017,Latah County,ID,700
2017,Blaine County,ID,1843
2017,Custer County,ID,150
2017,Teton County,ID,530
2017,Idaho County,ID,100
2017,Providence County,RI,105253
2017,Newport County,RI,850
2017,Washington County,RI,11185
2017,Kent County,RI,1075
2017,Lawrence County,SD,2481
2017,Codington County,SD,640
2017,Minnehaha County,SD,3579
2017,Pennington County,SD,4534
2017,Fall River County,SD,290
2017,Meade County,SD,1030
2017,Brookings County,SD,249
2017,Cass County,ND,3120
2017,Grand Forks County,ND,1627
2017,Burleigh County,ND,542
2017,Ward County,ND,187
2017,McKenzie County,ND,379
2016,Cleveland County,OK,2382
2016,Tulsa County,OK,5381
2016,Oklahoma County,OK,24506
2016,McCurtain County,OK,175
2016,Pittsburg County,OK,14500
2016,Payne County,OK,300
2016,Bryan County,OK,100
2016,Travis County,TX,92138
2016,Harris County,TX,90173
2016,Dallas County,TX,69308
2016,Grayson County,TX,1560
2016,Bexar County,TX,20907
2016,Denton County,TX,1659
2016,Nueces County,TX,819
2016,Montgomery County,TX,20298
2016,Waller County,TX,50
2016,Brazoria County,TX,889
2016,McLennan County,TX,200
2016,Bell County,TX,310
2016,Galveston County,TX,2163
2016,Randall County,TX,695
2016,Brazos County,TX,661
2016,Williamson County,TX,4445
2016,Kendall County,TX,672
2016,Washington County,TX,1104
2016,Guadalupe County,TX,355
2016,Henderson County,TX,2497
2016,El Paso County,TX,790
2016,Tarrant County,TX,28684
2016,Burnet County,TX,1060
2016,Comal County,TX,1395
2016,Collin County,TX,9052
2016,Gillespie County,TX,884
2016,Goliad County,TX,1600
2016,Runnels County,TX,196
2016,Austin County,TX,170
2016,Hays County,TX,7490
2016,Jefferson County,TX,30
2016,Gregg County,TX,50
2016,Cameron County,TX,325
2016,Taylor County,TX,456
2016,Blanco County,TX,59982
2016,Houston County,TX,15
2016,Hidalgo County,TX,20
2016,Lubbock County,TX,270
2016,Smith County,TX,500
2016,Tom Green County,TX,104
2016,Jefferson County,WA,2924
2016,King County,WA,221255
2016,Spokane County,WA,20425
2016,Snohomish County,WA,12892
2016,Clark County,WA,7939
2016,Pierce County,WA,27230
2016,Okanogan County,WA,2285
2016,Skagit County,WA,4240
2016,Cowlitz County,WA,389
2016,Whatcom County,WA,16611
2016,Benton County,WA,3354
2016,Skamania County,WA,5161
2016,Chelan County,WA,6039
2016,Kitsap County,WA,21249
2016,Yakima County,WA,19808
2016,Clallam County,WA,287
2016,Grays Harbor County,WA,131
2016,Walla Walla County,WA,821
2016,Columbia County,WA,140
2016,Lewis County,WA,2050
2016,Island County,WA,1204
2016,Kittitas County,WA,24171
2016,Klickitat County,WA,5310
2016,Thurston County,WA,15641
2016,San Juan County,WA,925
2016,Pacific County,WA,657
2016,Stevens County,WA,600
2016,Whitman County,WA,1125
2016,Ferry County,WA,352
2016,Wahkiakum County,WA,226
2016,Asotin County,WA,770
2016,Lincoln County,WA,698
2016,Grant County,WA,1446
2016,Pend Oreille County,WA,68
2016,Sonoma County,CA,111865
2016,Alameda County,CA,154513
2016,San Diego County,CA,792555
2016,Los Angeles County,CA,55366
2016,San Luis Obispo County,CA,10210
2016,Riverside County,CA,99638
2016,Contra Costa County,CA,9616
2016,San Mateo County,CA,7760
2016,Monterey County,CA,5236
2016,Ventura County,CA,6120
2016,Orange County,CA,54985
2016,San Francisco County,CA,190635
2016,Mendocino County,CA,48400
2016,Placer County,CA,22295
2016,Yolo County,CA,13180
2016,San Bernardino County,CA,43016
2016,Sacramento County,CA,8927
2016,Mono County,CA,7030
2016,Kern County,CA,7383
2016,Solano County,CA,11465
2016,Tulare County,CA,960
2016,El Dorado County,CA,3776
2016,San Benito County,CA,10
2016,Santa Barbara County,CA,27066
2016,Santa Clara County,CA,119496
2016,Santa Cruz County,CA,8402
2016,Lassen County,CA,1440
2016,Napa County,CA,1255
2016,Siskiyou County,CA,755
2016,Stanislaus County,CA,6944
2016,Butte County,CA,1138415
2016,Humboldt County,CA,27670
2016,Nevada County,CA,4840
2016,Fresno County,CA,9404
2016,San Joaquin County,CA,7307
2016,Lake County,CA,430
2016,Inyo County,CA,550
2016,Del Norte County,CA,363
2016,Madera County,CA,2168
2016,Calaveras County,CA,1465
2016,Marin County,CA,305
2016,Sutter County,CA,300
2016,Shasta County,CA,2043
2016,Douglas County,CO,6740
2016,Boulder County,CO,223305
2016,Denver County,CO,129329
2016,Arapahoe County,CO,24128
2016,Jefferson County,CO,12293
2016,Eagle County,CO,7002
2016,La Plata County,CO,37771
2016,Pitkin County,CO,5000
2016,Weld County,CO,6810
2016,San Juan County,CO,200
2016,Adams County,CO,3932
2016,Larimer County,CO,1103317
2016,Teller County,CO,2400
2016,El Paso County,CO,24513
2016,Summit County,CO,2880
2016,Pueblo County,CO,1510
2016,Routt County,CO,2928
2016,Garfield County,CO,3766
2016,Montrose County,CO,1311
2016,Mesa County,CO,11030
2016,Saguache County,CO,120
2016,Las Animas County,CO,200
2016,Montezuma County,CO,950
2016,Gilpin County,CO,250
2016,Chaffee County,CO,21181
2016,Fremont County,CO,218
2016,Grand County,CO,516
2016,Park County,CO,591
2016,Ouray County,CO,870
2016,Lake County,CO,250
2016,Broomfield County,CO,957
2016,Archuleta County,CO,777
2016,Alamosa County,CO,672
2016,San Miguel County,CO,7387
2016,Rio Grande County,CO,911
2016,Anoka County,MN,904
2016,Hennepin County,MN,254859
2016,Brown County,MN,131000
2016,Stearns County,MN,29748
2016,Ramsey County,MN,147975
2016,Scott County,MN,3300
2016,Dakota County,MN,1050
2016,Lincoln County,MN,281
2016,Beltrami County,MN,917
2016,St. Louis County,MN,20325
2016,Crow Wing County,MN,1407
2016,Lyon County,MN,1175
2016,Lake County,MN,9200
2016,Carver County,MN,2333
2016,Olmsted County,MN,5591
2016,Kandiyohi County,MN,473
2016,Cook County,MN,176
2016,Wright County,MN,885
2016,Clay County,MN,602
2016,Washington County,MN,12309
2016,Sherburne County,MN,532
2016,Nicollet County,MN,2949
2016,Le Sueur County,MN,330
2016,Faribault County,MN,93
2016,Wabasha County,MN,129
2016,Goodhue County,MN,170
2016,Rock County,MN,860
2016,Chippewa County,MN,91
2016,Plymouth County,MA,9935
2016,Hampshire County,MA,7060
2016,Middlesex County,MA,75447
2016,Suffolk County,MA,4832075
2016,Dukes County,MA,4000
2016,Norfolk County,MA,18950
2016,Berkshire County,MA,4286
2016,Franklin County,MA,27159
2016,Bristol County,MA,2450
2016,Essex County,MA,61985
2016,Barnstable County,MA,7442
2016,Nantucket County,MA,28752
2016,Worcester County,MA,83518
2016,Hampden County,MA,2950
2016,Grant County,OR,66
2016,Multnomah County,OR,57736
2016,Coos County,OR,800
2016,Lane County,OR,113825
2016,Washington County,OR,6338
2016,Curry County,OR,1636
2016,Douglas County,OR,1158
2016,Baker County,OR,5980
2016,Malheur County,OR,1520
2016,Deschutes County,OR,495499
2016,Clackamas County,OR,4743
2016,Benton County,OR,7783
2016,Hood River County,OR,137556
2016,Clatsop County,OR,24123
2016,Jackson County,OR,12908
2016,Linn County,OR,1453
2016,Yamhill County,OR,3637
2016,Josephine County,OR,3331
2016,Tillamook County,OR,17673
2016,Umatilla County,OR,1599
2016,Wasco County,OR,450
2016,Marion County,OR,6261
2016,Klamath County,OR,1921
2016,Crook County,OR,222
2016,Morrow County,OR,1250
2016,Lincoln County,OR,1145
2016,Harney County,OR,25
2016,Wallowa County,OR,4400
2016,Erie County,NY,25575
2016,Suffolk County,NY,44129
2016,Dutchess County,NY,4543
2016,Delaware County,NY,1000
2016,Chautauqua County,NY,165
2016,Yates County,NY,2010
2016,Warren County,NY,8875
2016,St. Lawrence County,NY,150
2016,Wyoming County,NY,75
2016,Rockland County,NY,3400
2016,Washington County,NY,686
2016,Ulster County,NY,11085
2016,Saratoga County,NY,12422
2016,Essex County,NY,2050
2016,Tompkins County,NY,23030
2016,Seneca County,NY,1825
2016,Lewis County,NY,225
2016,Nassau County,NY,7040
2016,Queens County,NY,12250
2016,Franklin County,NY,2272
2016,Broome County,NY,2739
2016,Ontario County,NY,4869
2016,Westchester County,NY,32960
2016,Kings County,NY,373500
2016,Rensselaer County,NY,9325
2016,Putnam County,NY,400
2016,Jefferson County,NY,3484
2016,Otsego County,NY,4754
2016,Sullivan County,NY,1925
2016,Monroe County,NY,22615
2016,Albany County,NY,2199
2016,Columbia County,NY,4290
2016,Orange County,NY,5673
2016,Oneida County,NY,25
2016,Greene County,NY,800
2016,New York County,NY,3750
2016,Chemung County,NY,1270
2016,Livingston County,NY,15
2016,Onondaga County,NY,17485
2016,Madison County,NY,415
2016,Steuben County,NY,2151
2016,Cattaraugus County,NY,1210
2016,Herkimer County,NY,250
2016,Schoharie County,NY,101
2016,Schuyler County,NY,800
2016,Bronx County,NY,14500
2016,Cayuga County,NY,985
2016,Niagara County,NY,3324
2016,Clinton County,NY,965
2016,Tioga County,NY,250
2016,Schenectady County,NY,700
2016,Maricopa County,AZ,67952
2016,Pima County,AZ,17834
2016,Mohave County,AZ,7597
2016,Yavapai County,AZ,5698
2016,Coconino County,AZ,14785
2016,Navajo County,AZ,296
2016,Cochise County,AZ,732
2016,Yuma County,AZ,309
2016,Jackson County,MI,1168
2016,Wayne County,MI,59971
2016,Kalamazoo County,MI,447212
2016,Berrien County,MI,11870
2016,Oakland County,MI,39194
2016,Kent County,MI,17599
2016,Ingham County,MI,3026
2016,Macomb County,MI,6876
2016,Van Buren County,MI,1787
2016,Emmet County,MI,6305
2016,Washtenaw County,MI,4890
2016,Oceana County,MI,175
2016,Ottawa County,MI,53428
2016,Marquette County,MI,8095
2016,Livingston County,MI,800
2016,Mecosta County,MI,1441
2016,Grand Traverse County,MI,8394
2016,Keweenaw County,MI,195
2016,Huron County,MI,25
2016,Cheboygan County,MI,4225
2016,Lenawee County,MI,580
2016,Calhoun County,MI,25385
2016,Crawford County,MI,225
2016,Eaton County,MI,328
2016,Sanilac County,MI,260
2016,Muskegon County,MI,3270
2016,Saginaw County,MI,5153
2016,St. Clair County,MI,240
2016,Delta County,MI,500
2016,Leelanau County,MI,450
2016,Mason County,MI,398
2016,Houghton County,MI,11073
2016,Alger County,MI,1520
2016,Bay County,MI,1070
2016,Midland County,MI,350
2016,Isabella County,MI,3918
2016,Allegan County,MI,11437
2016,Genesee County,MI,807
2016,Antrim County,MI,48121
2016,Chippewa County,MI,610
2016,Benzie County,MI,1234
2016,Lapeer County,MI,325
2016,Iosco County,MI,100
2016,Franklin County,VT,6000
2016,Chittenden County,VT,24964
2016,Washington County,VT,14105
2016,Orange County,VT,410
2016,Addison County,VT,950
2016,Rutland County,VT,930
2016,Windham County,VT,1900
2016,Orleans County,VT,6250
2016,Lamoille County,VT,17084
2016,Windsor County,VT,131297
2016,Bennington County,VT,1050
2016,Caledonia County,VT,165
2016,Spotsylvania County,VA,200
2016,Danville city,VA,250
2016,Loudoun County,VA,22236
2016,Stafford County,VA,1800
2016,Winchester city,VA,1413
2016,James City County,VA,6000
2016,Petersburg city,VA,1290
2016,Bedford County,VA,1750
2016,Henrico County,VA,5482
2016,Fairfax County,VA,10344
2016,Virginia Beach city,VA,5264
2016,Frederick County,VA,400
2016,Manassas city,VA,8640
2016,Madison County,VA,5
2016,Fauquier County,VA,3644
2016,Culpeper County,VA,1160
2016,Roanoke city,VA,8433
2016,Chesapeake city,VA,520
2016,Hampton city,VA,3397
2016,Richmond city,VA,21789
2016,Hanover County,VA,5936
2016,Charlottesville city,VA,15643
2016,Franklin County,VA,4700
2016,Norfolk city,VA,6252
2016,Galax city,VA,100
2016,Washington County,VA,1359
2016,Clarke County,VA,534
2016,Rockbridge County,VA,45
2016,Rappahannock County,VA,377
2016,Alexandria city,VA,16400
2016,Albemarle County,VA,33101
2016,Portsmouth city,VA,7500
2016,Goochland County,VA,3500
2016,Falls Church city,VA,1680
2016,Westmoreland County,VA,50
2016,Arlington County,VA,715
2016,Harrisonburg city,VA,1452
2016,Staunton city,VA,700
2016,Fredericksburg city,VA,880
2016,Montgomery County,VA,186
2016,Waynesboro city,VA,871
2016,Campbell County,VA,60
2016,Chesterfield County,VA,266
2016,Bristol city,VA,550
2016,Wise County,VA,81
2016,Shenandoah County,VA,887
2016,Prince William County,VA,471
2016,Newport News city,VA,500
2016,Roanoke County,VA,40
2016,Isle of Wight County,VA,365
2016,Nelson County,VA,4010
2016,Lake County,IN,61491
2016,Bartholomew County,IN,1929
2016,Elkhart County,IN,1495
2016,LaPorte County,IN,2501
2016,St. Joseph County,IN,2737
2016,Hamilton County,IN,42430
2016,Dubois County,IN,476
2016,Marion County,IN,93078
2016,Allen County,IN,2916
2016,Monroe County,IN,21599
2016,Hendricks County,IN,115
2016,Vanderburgh County,IN,11646
2016,Steuben County,IN,2505
2016,Floyd County,IN,1797
2016,Porter County,IN,1347
2016,Dearborn County,IN,2000
2016,Wayne County,IN,2270
2016,Union County,IN,225
2016,Johnson County,IN,6655
2016,Tippecanoe County,IN,2700
2016,Harrison County,IN,25
2016,Brown County,IN,3600
2016,Lawrence County,IN,400
2016,Vigo County,IN,325
2016,Delaware County,IN,250
2016,Putnam County,IN,175
2016,Hancock County,IN,300
2016,Meagher County,MT,115
2016,Gallatin County,MT,24452
2016,Yellowstone County,MT,14216
2016,Ravalli County,MT,5913
2016,Wibaux County,MT,797
2016,Missoula County,MT,47520
2016,Cascade County,MT,7350
2016,Lewis and Clark County,MT,4013
2016,Flathead County,MT,12822
2016,Valley County,MT,311
2016,Silver Bow County,MT,1575
2016,Lincoln County,MT,934
2016,Lake County,MT,950
2016,Park County,MT,1000
2016,Richland County,MT,775
2016,McCone County,MT,125
2016,Granite County,MT,5800
2016,Hill County,MT,300
2016,Penobscot County,ME,3360
2016,Cumberland County,ME,271097
2016,Waldo County,ME,2937
2016,Hancock County,ME,4730
2016,Franklin County,ME,298
2016,York County,ME,2938
2016,Androscoggin County,ME,18829
2016,Somerset County,ME,706
2016,Lincoln County,ME,2315
2016,Kennebec County,ME,1561
2016,Washington County,ME,117
2016,Aroostook County,ME,106
2016,Oxford County,ME,734
2016,Salt Lake County,UT,144453
2016,Tooele County,UT,1028
2016,Uintah County,UT,1575
2016,Grand County,UT,12036
2016,Summit County,UT,1250
2016,Carbon County,UT,150
2016,Weber County,UT,2550
2016,Utah County,UT,320
2016,Washington County,UT,728
2016,Franklin County,OH,34892
2016,Defiance County,OH,60
2016,Cuyahoga County,OH,331298
2016,Hamilton County,OH,85426
2016,Columbiana County,OH,340
2016,Lucas County,OH,4634
2016,Wood County,OH,100
2016,Clinton County,OH,200
2016,Licking County,OH,2991
2016,Stark County,OH,2275
2016,Montgomery County,OH,9709
2016,Ottawa County,OH,1200
